CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,,,,,,,,,,,,36.2,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,,,,,,,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.8,3.1,,7.1,,,,9.9,7.3,,4.4,5.3,,9.4,10.8,6.5,,9.9,,,5.4,11.3,9.1,,5.1,,8.5,10,,8.6,5.5,2.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.2,1.2,,,1.3,,,,,,,,,1.2,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.5,,1.1,,,,,,,,,,1.3,,,,,,1.2,1.2,,,,,,,1.2,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.2,1.3,,,,1.1,,,,,,,,,,,,,,,1.2,1.1,,,,1.1,,,,,1.2,,,,,1.3,,,,,,,1.4,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,3,,2.7,2.4,,,2.1,,,,,,,,,2.3,,,2.1,2.3,,,,2,,,2.4,,,,,,,,,,2.4,,,,,,2.8,,2.4,,,,,,,,,,2.5,,,,,,2.3,2.4,,,,,,,2.9,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,2.8,2.6,,,,2.7,,,,,,,,,,,,,,,2.8,2.5,,,,2.6,,,,,1.9,,,,,3.8,,,,,,,3.6,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,,,,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.8,3.1,,7.1,,,,9.9,7.3,,4.4,5.3,,9.4,10.8,6.5,,9.9,,,5.4,11.3,9.1,,5.1,,8.4,10,,8.6,5.5,2.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.2,1.2,,,1.2,,,,,,,,,1.2,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.4,,1.1,,,,,,,,,,1.3,,,,,,1.2,1.2,,,,,,,1.2,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.2,1.2,,,,1.2,,,,,,,,,,,,,,,1.2,1.1,,,,1.1,,,,,1.2,,,,,1.3,,,,,,,1.5,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,3,,2.8,2.4,,,2,,,,,,,,,2.3,,,2.1,2.3,,,,2.1,,,2.4,,,,,,,,,,2.4,,,,,,2.7,,2.4,,,,,,,,,,2.6,,,,,,2.3,2.4,,,,,,,2.9,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,2.8,2.7,,,,2.7,,,,,,,,,,,,,,,2.8,2.5,,,,2.6,,,,,2,,,,,3.8,,,,,,,3.7,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.8,3.1,,7.1,,,,9.9,7.3,,4.4,5.3,,9.4,10.8,6.5,,9.9,,,5.4,11.3,9.1,,5.1,,8.3,10,,8.6,5.5,2.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.3,1.2,,,,,,,,,,,,1.3,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.4,,1.1,,,,,,,,,,1.3,,,,,,1.2,1.2,,,,,,,1.2,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.2,1.3,,,,1.1,,,,,,,,,,,,,,,1.2,1.2,,,,1.1,,,,,1.2,,,,,1.2,,,,,,,1.5,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,2.8,,2.9,2.4,,,2.1,,,,,,,,,2.4,,,2.1,2.3,,,,2.1,,,2.4,,,,,,,,,,2.5,,,,,,2.8,,2.4,,,,,,,,,,2.6,,,,,,2.3,2.4,,,,,,,2.9,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,2.8,2.7,,,,2.9,,,,,,,,,,,,,,,2.8,2.6,,,,2.6,,,,,2,,,,,3.8,,,,,,,3.7,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,3.9,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,,,21.2,,,,,,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.7,3.1,,7,,,,9.9,7.1,,4.1,5.2,,9.3,10.8,6.3,,9.9,,,5.3,11.2,9.1,,5,,8.3,10,,8.4,5.4,2.4,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.3,1.2,,,,,,,,,,,,1.3,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.4,,1.1,,,,,,,,,,1.3,,,,,,1.2,1.2,,,,,,,1.2,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.3,1.2,,,,1.1,,,,,,,,,,,,,,,1.2,1.2,,,,1.1,,,,,,,,,,1.2,,,,,,,1.6,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,2.8,,2.9,2.4,,,2.2,,,,,,,,,2.4,,,2.2,2.3,,,,2.1,,,2.4,,,,,,,,,,2.5,,,,,,2.8,,2.4,,,,,,,,,,2.6,,,,,,2.3,2.4,,,,,,,3,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,2.9,2.7,,,,2.9,,,,,,,,,,,,,,,2.9,2.6,,,,2.7,,,,,,,,,,3.9,,,,,,,3.7,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.6,3,,6.9,,,,9.9,6.9,,3.8,5.1,,9.2,10.8,6.1,,9.9,,,5.2,11.2,9.1,,5,,8.3,10,,8.3,5.3,2.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.3,1.2,,,,,,,,,,,,1.3,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.4,,1.1,,,,,,,,,,1.3,,,,,,1.2,1.1,,,,,,,1.3,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.3,1.2,,,,1.1,,,,,,,,,,,,,,,1.2,1.2,,,,1.1,,,,,,,,,,1.3,,,,,,,1.6,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,2.8,,2.9,2.5,,,2.2,,,,,,,,,2.4,,,2.2,2.3,,,,2.1,,,2.5,,,,,,,,,,2.5,,,,,,2.8,,2.5,,,,,,,,,,2.6,,,,,,2.6,2.5,,,,,,,3,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,2.9,2.7,,,,2.9,,,,,,,,,,,,,,,2.9,2.7,,,,2.7,,,,,,,,,,3.7,,,,,,,3.7,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,23,,,,3.3,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Overweight rate at 15, % of 15-year old population",,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,,,,,,,,,,,,,,,38,,,,21.5,,,,,,,,,,,,,,,34.7,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Time at school, average years of schooling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,4.5,,,,10.6,2.9,,6.8,,,,9.9,6.7,,3.4,5,,9.2,10.6,6,,9.9,,,5.1,11.2,9,,4.9,,8.2,10,,8.1,5.2,2.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Single-adult households, average number of persons per household",,,,,,,,,,,,,,,,,,,,1.1,,,,,,,1.3,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,1.1,,1.3,1.2,,,,,,,,,,,,1.3,,,1.1,1.2,,,,1.1,,,1.1,,,,,,,,,,1.2,,,,,,1.4,,1.1,,,,,,,,,,1.2,,,,,,1.2,1.2,,,,,,,1.2,,,,30,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,1.3,1.2,,,,1.2,,,,,,,,,,,,,,,1.2,1.2,,,,1.1,,,,,,,,,,1.1,,,,,,,1.7,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Average household size,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,2.4,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,2.7,,2.9,2.5,,,2.2,,,,,,,,,2.4,,,2.2,2.3,,,,2.1,,,2.5,,,,,,,,,,2.6,,,,,,2.8,,2.5,,,,,,,,,,2.6,,,,,,2.8,2.4,,,,,,,3.1,,,,39.5,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,3,2.8,,,,2.9,,,,,,,,,,,,,,,3,2.7,,,,2.7,,,,,,,,,,3.8,,,,,,,3.8,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Obese,% of 15-year old population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
