CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, FTE",,,,,,,,,,,,,,,,51665,,,,41595.4,,,493,,,,46879.8,,,,,,1018,,,,,13201,,,,,,,,,,7585.24,1524280.3,5490.767,,,,2726,,6117,,888,36039.7,,,41409,,,,6372.6,61058.55,,,,4323.9,,,38280.6,271772.272,,,4275.31,351922.505,,,29877.09,,,,,,,,,23831,26213,,,,,2394,20727.2,,118183.1,,682935,,,,,,,,3748,,,,,,9075,2629,608.78,,,61351,,,786,,,,,,,,421,,35025.06,,,339.8,,,76229.176,,,,,,,29237,716.5,,,,,,1004.5,,,78621.9,38155.425,,345463.427,2655,18109,444865,,,,,,,,,,13026,,,36665.597,14742.2,8574,,,,122235.386,,,,,66643,,,,65965,1740,,271.59,,,,20070,89657.262,,,,,46190.9,,276583.8,,1351903.194,1724,15251,,,,,,,,,142983.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763559.805,,,,,,,,,,,,,,,,,,,,4662599.69,,,,,,,,,,,,
,,"Researchers, headcount",,,,,,,,,,,,,,,,83837,4144,,,,16337,,1560,,,17372,,,,31,,,1831,,,,,17795,,,,,,,,,,12303.124,,11566,,,,4072,,10726,4355,2127,54493.32,,,59287,,,,11410,124976,792,,,7721,,,55515,379093.8,,,7329,,,,,,,,,,,,,28040,39190,,,,,4765,,,168074,,926671,,18930,,,,3013,,7939,,,,,,19371,,1379,1828,,84516,,,1347,,,,,,,1903,1708,,47006,,,749,,,111795.274,,,,,,,50025,1696,,,,,,1610,3737,,115375,78736,,437447,3315,27535,373905,,,,,,,,,,15163,,,40730,25080,12155,,,,210103.501,,,,,,,,2332,101356,3793,,729,,,1228,33996,181544,,,,,58695,,489181.2,,,2288,30785,,,,,,,,,182118.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, per thousand employment",,,,,,,,,,,,,,,,2.851,,,,9.757,,,0.672,,,,10.282,,,,,,0.922,,,,,4.445,,,,,,,,,,0.96,1.973,0.245,,,,1.332,,3.899,,2.348,7.054,,,14.822,,,,0.919,2.378,,,,7.141,,,15.267,9.921,,,2.185,8.249,,,7.471,,,,,,,,,6.376,6.217,,,,,0.321,10.682,,4.856,,10.358,,,,,,,,4.275,,,,,,6.882,6.64,1.728,,,4.402,,,4.484,,,,,,,,2.066,,3.214,,,0.54,,,8.751,,,,,,,10.648,0.381,,,,,,0.329,,,4.998,8.455,,13.495,1.935,2.097,6.218,,,,,,,,,,5.119,,,10.118,6.631,9.21,,,,6.783,,,,,14.069,,,,1.675,2.516,,0.088,,,,5.859,3.457,,,,,2.248,,8.994,,9.103,1.053,1.291,,,,,,,,,12.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.776,,,,,,,,,,,,,,,,,,,,8.201,,,,,,,,,,,,
,,"Women researchers, headcount",,,,,,,,,,,,,,,,44387,,,,,,,,,,,,,,,,,811,,,,,8804,,,,,,,,,,3872.5,,,,,,,,5246,,813,14814.61,,,,,,,,,,,,3399,,,17818,101292.7,,,1481,,,,,,,,,,,,,,11897,,,,,,,,60532,,136206,,,,,,,,4133,,,,,,9734,,,,,,,,408,,,,,,,,839,,,,,,,,26116.484,,,,,,,18725,,,,,,,,,,42958,34874,,80904,,12669,151492,,,,,,,,,,7452,,,12252,10657,4387,,,,83183.845,,,,,,,,,,,,,,,,,66974,,,,,,,183011.6,,,,,,,,,,,,,40276.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women researchers, % of total researchers",,,,,,,,,,,,,,,,52.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.476,,,,,,,,,,,27.186,,,,,,,,,,,,44.023,,,32.096,26.72,,,51.2,,,,,,,,,,,,,,30.357,,,,,,,,36.015,,14.698,,,,,,,,52.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.361,,,,,,,37.431,,,,,,,,,,37.233,44.292,,18.495,,46.011,40.516,,,,,,,,,,,,,30.081,42.492,36.092,,,,39.592,,,,,,,,,,,,,,,,,36.891,,,,,,,37.412,,,,,,,,,,,,,22.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women, glass ceiling index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the business sector, headcount",,,,,,,,,,,,,,,,3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045.812,,,,,,,,,,,21472.52,,,28518.9,,,,,,,,,2061,,,27367,223800.9,,,,,,,,,,,,,,,,,17008,,,,,,,58688,54216,,560466,,,,,,,,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75303.138,,,,,,,20388,,,,,,,,,,28386,21646,,304808,,5848,196320,,,,,,,,,,,,,19916,3382,5689,,,,59253.501,,,,,,,,,,,,,,,,,48247,,,,,,,133891.3,,,,,,,,,,,,,109220.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the high education sector, headcount",,,,,,,,,,,,,,,,53531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7143.187,,,,,,,,,,,23279,,,28113,,,,,,,,,4811,,,22274,122009.8,,,,265910.93,,,,,,,,,,,,,15925,,,,,,17022,,79220,,321571,,,,,,,,5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25396,,,,,,,23404,,,,,,,,,,70771,51924,,99317,,14743,44342,,,,,,,,,,,,,18210,17668,4376,,,,119290,,,,,,,,,,,,,,,,,126046,,,,,,,342696.3,,,,,,,,,,,,,52302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the public sector, headcount,  % total",,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,59,,,,,,,,,,,,73,,,51,,,,,,,,,,,,,,,,,,57,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,59,,,,,,,,,,75,,,30,,,47,,,,,,,,,,,,,,87,53,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, FTE",,,,,,,,,,,,,,,,50785,,,,40425.6,,,67,,,,46355.1,,,,,,829,382,,,,12275,,,,,159190,,,,,5892.899,1484039.7,5490.04,,,,1684,,6529,,881,34271.104,,,39868.1,,,,5508,47652,,,,4407,4266.723,,39196.2,265465.811,,,2293,354463.394,,,29228.24,,,,,,,,,22466,25038,1848.07,,,,,16844.3,,116163.3,,660489,,12552,,,,,,3625,,,,,,8557,2503.49,527.3,,,,,,804,,,,29920.625,,,,404,,,,,,,,76670.454,,17900,,,,,28312,497.244,30244,,2492.25,150,,,,18480.85,71472.3,37813.403,,321841.848,2623,18576,440581,,,,,,,,,,12342,,,36025.435,14727.4,8707,,,23346.01,123224.687,2276,,,,64194,,,,53895,1402,,,,,,19728,89074.861,,,,,52625.7,,267698.5,928.55,1305862.356,1803,15170,,10834,61663,,,,,,141159.121,,,,960,,,,,,,,,,,,,,,,,,,,,,,,1729983.381,,,,,,,,,,,,,,,,,,,,4521889.628,,,,,,,,,,,,
,,"Researchers, headcount",,,,,,,,,,,,,,,,81964,3870,,,71448,15784,,510,,,18353,66723.536,,,31,,,1245,760,,,,16095,,,,,,,,,,9795.441,,11548,,,,4291,,11168,4719,2209,51454.62,,,57876,,,,9456,110772,662,,,7515,8221,,56720,366299.22,,,2762,549283.35,,,53744,,,214,,,,,,26835,37803,3356,,,,,25393,,163925,,892406,,17195,,,4025,3063,,7448,,,,,,18083,2713,1110,,,,,,1384,,,,42222.051,,,1912,1617,,,,,,,,110536.362,,29300,,,,,47795,1235,60699,,4533,622,,,3502,26624.74,109611,78290,,410333,3250,27600,369015,,,,,,,,35324,,14643,,,40385,24441,12111,,,45935,208766.634,5705,,,,101820,,,2152,,2867,,,,,1244,33337,166097,,,,,65641,,466689.3,3064,,2403,,,12792,128998,,,,,,180352.825,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,2706928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, per thousand employment",,,,,,,,,,,,,,,,2.844,,,,9.571,,,0.1,,,,10.21,,,,,,0.746,0.408,,,,4.192,,,,,8.822,,,,,0.757,1.928,0.251,,,,0.834,,4.276,,2.305,6.745,,,14.412,,,,0.818,1.889,,,,7.334,0.1,,15.557,9.736,,,1.188,8.374,,,7.311,,,,,,,,,6.051,6.226,10.56,,,,,8.827,,4.776,,10.076,,1.473,,,,,,4.079,,,,,,6.585,6.489,1.525,,,,,,4.684,,,,0.767,,,,2.016,,,,,,,,8.78,,7.874,,,,,10.436,0.299,0.511,,2.89,0.087,,,,0.467,4.622,8.497,,12.84,1.945,2.168,6.171,,,,,,,,,,5.006,,,10.311,6.718,9.395,,,1.57,6.899,0.287,,,,13.74,,,,1.374,2.062,,,,,,5.814,3.49,,,,,2.494,,8.911,0.044,8.933,1.11,1.311,,0.847,1.147,,,,,,12.871,,,,0.891,,,,,,,,,,,,,,,,,,,,,,,,7.704,,,,,,,,,,,,,,,,,,,,8.051,,,,,,,,,,,,
,,"Women researchers, headcount",,,,,,,,,,,,,,,,42978,1863,,,21145,8419,,210,,,7535,22285.772,,,14,,,484,,,,,7999,,,,,,,,,,3362.383,,,,,,,,5333,2086,846,14537.2,,,20399,,,,,47376,257,,,3338,1093,,17861,93256.04,,,1433,153516.805,,,21163,,,,,,,,,,11462,1471,,,,,8210.403,,58522,,130603,,8849,,,1503,,,3871,,,,,,9263,740,383,,,,,,420,,,,13942.803,,,935,823,,,,,,,,26096.982,,,,,,,17659,261,18079,,1024,,,,,,41424,35557,,74617,1559,12611,150864,,,,,,,,,,7389,,,11956,10437,4359,,,20231,82121.332,,,,,33876,,,728,,1409,,,,,,,60179,,,,,30079,,177801,,,1180,,,,,,,,,,39598.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,897956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women researchers, % of total researchers",,,,,,,,,,,,,,,,52.435,48.1,,,29.595,53.3,,41.2,,,41.1,33.4,,,45.2,,,38.9,,,,,,,,,,,,,,,34.326,,,,,,,,,46.6,,28.252,,,35.246,,,,,42.8,38.8,,,44.418,13.3,,31.49,25.459,,,51.9,27.949,,,39.377,,,,,,,,,,30.32,43.832,,,,,32.333,,35.7,,14.635,,51.5,,,37.3,,,51.974,,,,,,,27.276,34.5,,,,,,,,,,33.023,,,48.9,,,,,,,,,23.609,,,,,,,36.947,21.1,29.8,,22.6,,,,,,37.792,45.417,,18.184,48,45.692,40.883,,,,,,,,,,,,,29.605,42.703,35.992,,,44.043,39.336,,,,,33.27,,,33.8,,49.1,,,,,,,36.231,,,,,45.8,,38.098,,,49.1,,,,,,,,,,21.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women, glass ceiling index",,,,,,,,,,,,,,,,,,,,1.76,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,1.71,,,,,,,,,2.56,,,1.58,1.72,,,,1.34,,,1.49,,,,,,,,,,1.57,1.41,,,,,1.43,,1.73,,,,,,,,,,1.63,,,,,,2.96,2.82,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,1.51,,,,,,,,,,1.82,1.75,,,,,,,,,,,,,,,,,,,1.82,1.63,,,,1.8,,,,,1.64,1.73,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the business sector, headcount",,,,,,,,,,,,,,,,4160,,,,33643,,,,,,,30373.536,,,,,,,,,,,,,,,,,,,,,1810.777,,,,,,,,,,,19124.43,,,28252,,,,,,,,,1866,,,27977,220320.6,,,,221362,,,6004,,,,,,,,,,16010,1278,,,,,13750,54266,52710,,531423,,,,,,,,1117,,,,,,,1097,,,,,,,,,,,8541.051,,,,,,,,,,,,74631.683,,7800,,,,,18857,,,,,,,,,,24781,20621,,281874,,5738,193736,,,,,,,,,,,,,19826,3141,5619,,,6182,59359.634,,,,,48961,,,,,,,,,,,,45605,,,,,,,123683.9,,,,,,,,,,,,,105880.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the high education sector, headcount",,,,,,,,,,,,,,,,52533,,,,33781,,,,,,,32077,,,,,,,,,,,,,,,,,,,,,6383.033,,,,,,,,,,,22957,,,27080,,,,,,,,,4792,,,22404,113058.14,,,,261657.1,,,38724,,,,,,,,,,16023,1910,,,,,11127.043,,77737,,317658,,,,,,,,5387,,,,,,,828,,,,,,,,,,,23954,,,,,,,,,,,,24590,,19000,,,,,22588,,,,,,,,,,69027,52827,,97319,,14884,42605,,,,,,,,,,,,,17971,17917,4310,,,36133,117925,,,,,42894,,,,,,,,,,,,113409,,,,,,,330382,,,,,,,,,,,,,54265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the public sector, headcount,  % total",,,,,,,,,,,,,,,,,,,,53,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,40,,,,60,,,89,,,,,,,,,,,64,,,,,46,,68,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,52,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, FTE",,,,,,,,,,,,,,,,50490,,,,39700.7,,,49,,,,45597.265,,,,,,577,351.7,,,,11300,,,,,161590,,,,,6798.01,1404017,6844.803,,,,1581,,6688,,877,33217.168,,,40080.3,,,,4350.8,44692.7,,,,4582,,,40468.4,258913,,,,352419,,,24799.978,,411,,,,,,,21236,23837,,,,52656,,16253.022,63521.267,110694.8,,646347,,10255,,,439,,,3904,,,,,,8023,2310.38,415.5,,,52052.25,,,839,,,227.9,29094.005,,,,,,28264.86,,,,,,73235.104,,,,,,,27841,603.612,,,,142,,1081,,,67000.8,42498.2,1203.45,315589.193,2736,18016,443269,,,,,,,,,,11802,,,34140.997,15270.9,8884,,,21382.5,126777.509,,,,,49280,35785.162,,,,1269,,242.4,,,,17658,82122.437,,,,,55954.8,,256156.4,,1264199.103,1825,15110,,8686,,,,,,,140102.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681622.986,,,,,,,,,,,,,,,,,,,,4401479.743,,,,,,,,,,,,
,,"Researchers, headcount",,,,,,,,,,,,,,,,80245,4056,,,,15335,,453,,,19315,,,,41,,,799,690,,,,15219,,,,,,,,,,10446.8,2069650,14332,,,,3630,,11402,4655,1914,47650.9,,,57520.1,,,,7263,108504,605,,,7634,,,56704,356445.42,,,,,,,,,666,,,,,,,24934,37019,,,,95200,,,,157960,,887067,,13494,,,439,2349,,7995,,,,,,17677,,940,,,75257,,,1442,,,353,41418.603,,,1824,,,38946,,,,,,107184.215,,,874,,,,46747,1301,,,,447,,1704,1503,,103627,81750,1725,401724,3338,27838,372620,,,,,,,,,,13249,,,38432,25069,12362,,,42828,215544.325,,,,,,60278.933,,2210,,2231,,639,,,914,30616,155133,,,,,68599,,442384.5,,,2494,,,10256,,,,,,,179829.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, per thousand employment",,,,,,,,,,,,,,,,2.881,,,,9.431,,,0.1,,,,10.01,,,,,,0.521,0.384,,,,3.855,,,,,9.063,,,,,0.891,1.83,0.32,,,,0.807,,4.267,,2.166,6.559,,,14.486,,,,0.656,1.803,,,,7.72,,,15.948,9.52,,,,8.379,,,6.041,,0.067,,,,,,,5.826,5.991,,,,2.357,,8.731,17.378,4.47,,9.917,,1.212,,,0.254,,,4.494,,,,,,6.188,6.098,1.224,,,4.014,,,5.026,,,0.429,0.741,,,,,,2.644,,,,,,8.288,,,,,,,10.371,0.421,,,,0.084,,0.368,,,4.33,9.276,0.829,12.787,2.08,2.084,6.196,,,,,,,,,,4.957,,,10.168,6.912,9.479,,,1.482,6.912,,,,,10.651,7.562,,,,1.947,,0.083,,,,5.359,3.309,,,,,2.672,,8.626,,8.733,1.121,1.335,,0.689,,,,,,,12.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.469,,,,,,,,,,,,,,,,,,,,7.878,,,,,,,,,,,,
,,"Women researchers, headcount",,,,,,,,,,,,,,,,42170,1828,,,,7904,,176,,,7944,,,,19,,,276,188,,,,7398,,,,,,,,,,3235.75,,6088,,,,,,5440,2251,714,13101.67,,,20369.2,,,,,45133,231,,,3358,,,18286,90816.12,,,,,,,,,298,,,,,,,,11453,,,,,,,,56078,,127836,,6576,,,159,,,4222,,,,,,9255,,319,,,37566,,,423,,,148,13569.455,,,905,,,,,,,,,25673.728,,,,,,,16923,245,,,,,,801,,,39681,36805,377,70997,1605,12565,153694,,,,,,,,,,6577,,,11366,10595,4426,,,18724,83642.933,,,,,,19539.87,,534,,1174,,65,,,400,,56081,,,,,31426,,167375.4,,,1236,,,5773,,,,,,,39143.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,863924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women researchers, % of total researchers",,,,,,,,,,,,,,,,52.552,45.1,,,,51.5,,38.9,,,41.1,,,,46.3,,,34.5,27.2,,,,48.6,,,,,,,,,,30.974,,37.8,,,,,,47.7,48.4,37.3,27.495,,,35.412,,,,,41.6,38.2,,,43.987,,,32.248,25.478,,,,,,,,,44.7,,,,,,,,30.938,,,,,,,,35.501,,14.411,,48.7,,,36.2,,,52.808,,,,,,52.4,,33.9,,,49.9,,,29.5,,,41.9,32.762,,,49.6,,,,,,,,,23.953,,,,,,,36.201,18.8,,,,,,51.7,,,38.292,45.021,21.9,17.673,48.1,45.136,41.247,,,,,,,,,,49.6,,,29.574,42.263,35.803,,,43.719,38.805,,,,,,32.416,,24.2,,52.6,,10.2,,,43.8,,36.15,,,,,45.8,,37.835,,,49.6,,,56.3,,,,,,,21.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Women, glass ceiling index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the business sector, headcount",,,,,,,,,,,,,,,,3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.21,1176429,,,,,,,,,,17609.54,,,29278.6,,,,,,,,,2039,,,27225,213180.98,,,,,,,,,,,,,,,,,14742,,,,,,,56455,49950,,528300,,,,,,,,1138,,,,,,,,,,,,,,,,,,8217.603,,,,,,,,,,,,71200.035,,,,,,,18630,,,,,,,,,,18882,21471,,275986,,5451,192285,,,,,,,,,,,,,18657,3280,5480,,,6191,59604.325,,,,,,17903.933,,,,,,,,,,,39296,,,,,,,113509.3,,,,,,,,,,,,,103506.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the high education sector, headcount",,,,,,,,,,,,,,,,51098,,,,,,,,,,,31437,,,,,,,,,,,,,,,,,,,,,6424.79,553645,,,,,,,,,,21134,,,25881.5,,,,,,,,,4742,,,23173,111036.32,,,,251940.14,,,,,,,,,,,,,16551,,,,,,11222,,76654,,315244,,,,,,,,5893,,,,,,,708,,,,,,,,,,,22896,,,,,,,,,,,,24403,,,,,,,21901,,,,,,,,,,68923,48007,,96916,,15569,43024,,,,,,,,,,,,,17374,18011,4695,,,32955,123245,,,,,,41395,,,,,,,,,,,108478,,,,,,,315229.8,,,,,,,,,,,,,56161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers employed in the public sector, headcount,  % total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Researchers, FTE",,,,,,,,,,,,,1150,,,49029,,,,37113.8,,,66,,,,42685.773,,,,,,,,,,,11902,,,,,165100,25,,,,6078.4,1318086,7798.28,,,,1882,,6847,,915,30681.589,,,39181,,,,2736.394,41568.4,,,,4511,,,40002.609,249246.6,,58.6,,338688.743,,,24674.25,,370,,,,,,,20381,23019,2258.3,,,,13559,15269,55184,106151.3,,656651,,6364,,,411,,,3947,,11.9,,,,8390,2830.93,336.3,1106,,47242.1,,,747,,,,39825.681,,,,406,,27714,,,,,,61334.864,,16300,,,,,27228,483.63,26223,,,438,,317,,8037.971,64132.8,44056,,288900.962,2767,16080,447579,,,,,,,,,,11720,,,33718.5,15325.9,8774,,,20115.06,130234.9,,,,,48702,,,,36360,923,,227.27,,,,15376,72108.598,,,,,57386.5,,251357.6,,1253100.424,1777,15029,,6720,,,,,,,134762.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626803.721,,,,,,,,,,,,,,,,,,,,4305514.656,,,,,,,,,,,,
